date,split,F
199908,test,0.0046739642033093495
199909,test,0.004961683544926699
199910,test,0.02294152667646966
199911,test,0.007792954243687781
199912,test,-0.013559245580562516
200001,test,0.01939968672040647
200002,test,-0.07072121667860734
200003,test,0.04381599114685039
200004,test,0.020600330029961287
200005,test,-0.0005327484642419047
200006,test,0.0340948927604725
200007,test,0.024655721791301582
200008,test,0.019086609542886
200009,test,0.016767819488386567
200010,test,0.012528593448399893
200011,test,-0.0001313271869842164
200012,test,0.011814490975072367
200101,test,0.038836575296717454
200102,test,0.05681712622624418
200103,test,0.010354158033422512
200104,test,0.017396423086299538
200105,test,0.026236265837218293
200106,test,0.0027948699116448067
200107,test,0.026440968483795128
200108,test,0.015272755863076179
200109,test,0.029885886238138086
200110,test,0.006103775404412336
200111,test,-0.004556930747388679
200112,test,0.005400070361742292
200201,test,0.03068676060385442
200202,test,0.029767420059119327
200203,test,0.007380565132160026
200204,test,0.027735201049364642
200205,test,0.017462111710619295
200206,test,0.028770020386496932
200207,test,0.03737920972283196
200208,test,0.019803100017418834
200209,test,0.020420016649852255
200210,test,0.006500162187895583
200211,test,-0.03481084648787004
200212,test,0.057265786561810805
200301,test,0.009418616288056077
200302,test,-0.0006380173692623399
200303,test,-0.0012452575286391351
200304,test,-0.0159869442151718
200305,test,-0.019079380694030593
200306,test,-0.002432116584713718
200307,test,0.001555832819877193
200308,test,0.005748638894311439
200309,test,0.017363816293607826
200310,test,-0.007664723657452299
200311,test,-0.005222527601617429
200312,test,0.01078797890596299
200401,test,0.014187243576910544
200402,test,0.0054962954061233485
200403,test,-0.0004914337884571436
200404,test,-0.0035785141751195175
200405,test,0.008660725021844447
200406,test,0.009592521184695524
200407,test,0.008550510593073758
200408,test,0.0018539688164124274
200409,test,0.020022029148485485
200410,test,0.001464962583537491
200411,test,0.02155228717859213
200412,test,0.0018944057943049576
200501,test,0.022053610599821246
200502,test,0.005446106036010777
200503,test,0.005777280690978862
200504,test,0.008046875846624871
200505,test,0.008366882769752185
200506,test,0.008062709186073623
200507,test,0.009396861857466497
200508,test,0.007422582717186987
200509,test,-0.0012007472236515344
200510,test,0.004023704892804302
200511,test,0.004149790366862215
200512,test,0.003048262747849165
200601,test,0.002890868348255661
200602,test,0.006558269096414928
200603,test,0.001575255240166911
200604,test,0.005311022414034171
200605,test,0.002269772182502507
200606,test,0.009145669261263374
200607,test,0.008240748896844228
200608,test,0.010628815346302375
200609,test,0.007758764534850974
200610,test,0.0031790979460678283
200611,test,-0.002527830512341363
200612,test,0.015015251541323688
200701,test,0.0027113562287125904
200702,test,0.004129582899345375
200703,test,0.009069921258202404
200704,test,0.004118216160064776
200705,test,0.0072389130322797635
200706,test,0.00044650196012705737
200707,test,-0.010491614564418288
200708,test,0.0006865039703329722
200709,test,0.0006606450774972153
200710,test,0.0032056622038012387
200711,test,-0.00340427906910542
200712,test,0.006710351918748673
200801,test,0.014999642000071613
200802,test,0.026456758367617905
200803,test,0.00904496535227283
200804,test,0.01870902090444933
200805,test,0.0002006009012204841
200806,test,-0.010137901551151803
200807,test,0.025198660954849746
200808,test,-0.001008809124053753
200809,test,-0.0055248959774335795
200810,test,-0.005545544853897414
200811,test,0.0028147829707646597
200812,test,0.03060747538014831
200901,test,0.016091498664893702
200902,test,-0.006962724755810423
200903,test,0.011772849950087727
200904,test,-0.06413409539024353
200905,test,-0.007868456591602195
200906,test,0.01677392843134368
200907,test,0.0028579252990952146
200908,test,-0.018795617149963
200909,test,-0.003725083581180147
200910,test,0.004688213137538895
200911,test,0.007814990830137631
200912,test,0.0020306291943351946
201001,test,0.004714346535157258
201002,test,0.011121522442035334
201003,test,0.006417492973461673
201004,test,-0.006829770578775138
201005,test,0.0002889813769023819
201006,test,-0.004302238835044728
201007,test,0.005145135822108408
201008,test,0.00769752819811371
201009,test,0.012116066481817997
201010,test,0.009564758902170647
201011,test,0.007934268376010297
201012,test,0.0007972317591912999
201101,test,0.003475515736566008
201102,test,-0.0031030170901145213
201103,test,0.008977781898609651
201104,test,0.0021323899137934556
201105,test,0.0049683119175698955
201106,test,0.003272645514231439
201107,test,-0.0023793370326358853
201108,test,0.006215691645722544
201109,test,0.0005403104640379773
201110,test,0.06376902460313352
201111,test,0.009017868584503218
201112,test,0.006406589551413773
201201,test,0.010650145514845322
201202,test,0.003586404687635344
201203,test,0.009830955146746138
201204,test,0.00897271229812776
201205,test,0.005956370221220426
201206,test,0.0038092536156598355
201207,test,0.013122805835202936
201208,test,-0.0002641957597113168
201209,test,-0.0009161798769148138
201210,test,0.015644779114962676
201211,test,0.006587953020645872
201212,test,-0.006209502105611071
201301,test,0.019231550097436833
201302,test,0.008915280824730672
201303,test,0.005101119751827374
201304,test,-0.002245081355420754
201305,test,-0.001343629944691907
201306,test,-0.0005102152779593277
201307,test,0.002956495198122588
201308,test,0.0027917696683309413
201309,test,0.0028239132160055927
201310,test,0.01147847691480252
201311,test,0.006921571094414916
201312,test,-0.0018452352728063946
201401,test,-0.0031527629028433833
201402,test,-0.002149817045890285
201403,test,0.0037096095385454604
201404,test,-0.0033868109367651156
201405,test,0.0029156558093145703
201406,test,-0.0003210718449883016
201407,test,0.013360047156794431
201408,test,0.003941713590688833
201409,test,0.004949885451770865
201410,test,0.0047800806881410675
201411,test,0.0013033648325540368
201412,test,-0.01190209237072153
201501,test,0.015469695221624415
201502,test,0.007583041729748252
201503,test,0.013907444287400693
201504,test,-0.0013712024053137437
201505,test,0.029299275072456013
201506,test,0.0016903320635416087
201507,test,0.01197502881602723
201508,test,0.006557776925890314
201509,test,0.030644759019015887
201510,test,0.0159382344355036
201511,test,0.007886474770199199
201512,test,0.018823204439263642
201601,test,0.013518824122874596
201602,test,0.001354319547538346
201603,test,-0.011955471042221055
201604,test,-0.032870411423400664
201605,test,0.026925618639731124
201606,test,0.008096851146393105
201607,test,-0.01287670830560809
201608,test,-0.005184738355168762
201609,test,3.362938242220054e-05
201610,test,0.01245605174813745
201611,test,0.007228063884530435
201612,test,-0.0009888081684868372
