date,split,F
198510,train,0.027625891082958372
198511,train,0.03179556709882282
198512,train,0.03225810630498301
198601,train,0.01626154401282551
198602,train,0.022613836418951372
198603,train,0.028611917616095384
198604,train,0.008636939210774125
198605,train,0.029811923886322075
198606,train,0.022296492811341634
198607,train,0.05878518589219685
198608,train,0.024013388914669868
198609,train,0.025769987326607798
198610,train,0.033153295526093994
198611,train,0.009336242987262997
198612,train,0.02818872813041142
198701,valid,0.01221865374309913
198702,valid,-0.044474704389563094
198703,valid,0.025856590430387662
198704,valid,0.00342934167521899
198705,valid,0.011077945887428017
198706,valid,0.03379680253036832
198707,valid,-0.050561304382572836
198708,valid,0.022421660681038864
198709,valid,0.008774553442140523
198710,valid,-0.2266560932704215
198711,valid,0.008142290103884698
198712,valid,-0.010573234485474219
198801,valid,0.04918304497041641
198802,valid,0.00232232929596535
198803,valid,0.035737628168961616
198804,valid,-0.010275219947993275
198805,valid,-0.015202354717189538
198806,valid,-0.002809051728526786
198807,valid,-0.0003447257308142051
198808,valid,-0.019784420856456743
198809,valid,0.02127884067136998
198810,valid,0.006649349316878945
198811,valid,-0.02940195624896388
198812,valid,0.03469727767233907
198901,valid,0.004164095962415425
198902,valid,0.01221847455600139
198903,valid,0.020675362533962648
198904,valid,0.0225918528326789
198905,valid,0.02348644707439015
198906,valid,-0.010555957369846294
198907,valid,0.03844623747485175
198908,valid,0.0013207073469782254
198909,valid,-0.004792915255005702
198910,valid,0.008289779095926176
198911,valid,-0.005404159400029862
198912,valid,0.006524100475960607
199001,valid,-0.021743877403059324
199002,valid,0.01586182056882313
199003,valid,0.03354728719506781
199004,valid,-0.010849806092659876
199005,valid,0.058783867147495124
199006,valid,0.005434807850554001
199007,valid,-0.02584219781216915
199008,valid,-0.07886668479349973
199009,valid,-0.05281178850826018
199010,valid,-0.0566127985609079
199011,valid,-0.035915592408592094
199012,valid,0.00210283620775095
199101,valid,0.0667341022842714
199102,valid,0.09797077292724929
199103,valid,0.05052800653393255
199104,valid,-0.012846719900959024
199105,valid,0.03417975681289669
199106,valid,-0.03481833433119037
199107,valid,0.030693424214422595
199108,valid,0.01759946556647694
199109,valid,0.0011231599919830086
199110,valid,-0.004638255219016504
199111,valid,-0.030749301299363006
199112,valid,0.05768154206959075
199201,test,0.11639521967181295
199202,test,0.04634498031488939
199203,test,-0.0062464887300052495
199204,test,-0.025291276302974813
199205,test,-0.006739419737371797
199206,test,-0.03935918611332864
199207,test,0.023154961902604115
199208,test,-0.018207563934726403
199209,test,0.012377230268550457
199210,test,0.013863530637099442
199211,test,-0.005709089744353807
199212,test,0.039439856606289396
199301,test,0.05289687716215207
199302,test,0.022401722630347093
199303,test,0.03297146486459399
199304,test,-0.0013908426011747677
199305,test,0.03688428668498989
199306,test,0.01528011868023814
199307,test,-0.0010719081197650723
199308,test,0.016822891635146973
199309,test,0.010396118929785123
199310,test,0.03859290480938965
199311,test,-0.008749245290320659
199312,test,0.016577690975644814
199401,test,0.04683779940719901
199402,test,0.00040042277704343166
199403,test,-0.000804433351397689
199404,test,0.002790582451954265
199405,test,-0.0020312616298943705
199406,test,-0.001982068754892169
199407,test,-0.017338737666046454
199408,test,0.028499854579735435
199409,test,0.008604291672702234
199410,test,0.012820143861633335
199411,test,0.006084476030599093
199412,test,0.006420416251451912
199501,test,0.013190189953247894
199502,test,0.02679868274274711
199503,test,0.006525665395676193
199504,test,0.029166462503754684
199505,test,0.013096702177846217
199506,test,0.030702804458499086
199507,test,0.05146346757581579
199508,test,0.014158595883113214
199509,test,0.025735035702516975
199510,test,-0.03027873094975518
199511,test,0.01774253093027363
199512,test,0.015399270521666399
199601,test,0.013252766600513676
199602,test,0.02461822347351125
199603,test,0.023889540714409494
199604,test,0.06440292624307108
199605,test,0.004923170430072779
199606,test,-0.013518504965679756
199607,test,0.08429042405493122
199608,test,0.029278462282879142
199609,test,0.014409327899235132
199610,test,0.028286629675906304
199611,test,0.02010599752913225
199612,test,0.008808015176927194
199701,test,0.04628880010591915
199702,test,0.012020031754706107
199703,test,-0.028894678779308805
199704,test,-0.005435729797627958
199705,test,0.07617925203048033
199706,test,0.04565951255383984
199707,test,-0.058595731517186486
199708,test,0.007396110606247121
199709,test,0.07247371407475661
199710,test,0.008744856642765832
199711,test,-0.0030356232580038786
199712,test,-0.011025518292043388
199801,test,0.0011643486268152208
199802,test,0.0657890061761099
199803,test,0.03932362641003841
199804,test,0.0060146508277051074
199805,test,-0.009014593813023889
199806,test,-0.018077324986869106
199807,test,-0.019237659371250722
199808,test,-0.15088782813793
199809,test,0.03645287384383693
199810,test,-0.027181477676255797
199811,test,0.00820191027440898
199812,test,0.0033049135221255087
199901,test,-0.009913201066220532
199902,test,-0.030357097964278597
199903,test,-0.022172870393469588
199904,test,-0.030740908851587263
199905,test,0.03043085654139846
199906,test,-0.0068827226461540434
199907,test,-0.0008181803076665328
199908,test,-0.02737077781809535
199909,test,-0.022823633232102153
199910,test,0.003908924243873801
199911,test,0.06445727573670201
199912,test,0.061765488049712575
200001,test,0.006873941477222724
200002,test,-0.12513620842674017
200003,test,0.031714875565785894
200004,test,-0.04230904961004054
200005,test,-0.03540098102099169
200006,test,0.04971052635129719
200007,test,0.036179003285454966
200008,test,0.05536183686408872
200009,test,0.014619942032311404
200010,test,0.0036511269944470987
200011,test,-0.07188921364006257
200012,test,0.015056585437299885
200101,test,-0.17466483857704632
200102,test,0.0009778622708430358
200103,test,-0.0028214667736852924
200104,test,0.03422090734694931
200105,test,0.044798966306993
200106,test,0.005734345071506071
200107,test,0.039829539511306064
200108,test,0.0033647157362721135
200109,test,-0.1129150733646592
200110,test,0.0522557646520447
200111,test,-0.09322112938796517
200112,test,-0.0653098216360314
200201,test,0.004449092496395041
200202,test,-0.000624460326141385
200203,test,0.06801822232035291
200204,test,0.03765985178479226
200205,test,0.016545095237570015
200206,test,-0.012658413757417993
200207,test,-0.0697734216400153
200208,test,0.0064838561219621735
200209,test,-0.07487221652768551
200210,test,0.026218331570892185
200211,test,0.0323162954241202
200212,test,-0.024436865068842968
200301,test,-0.007764541287543296
200302,test,0.008575853216874926
200303,test,0.008403632754443007
200304,test,-0.00676810485848711
200305,test,-0.13334828603346655
200306,test,0.021882744065695563
200307,test,-0.0708887457916372
200308,test,0.028908295699362686
200309,test,0.0082318939982951
200310,test,0.09432925614606164
200311,test,0.03168151903583105
200312,test,0.014782340833779354
200401,test,-0.021163964414242543
200402,test,-0.013534320071489584
200403,test,0.014073785706129075
200404,test,-0.01654564578060345
200405,test,0.009020311463962623
200406,test,0.038717908862437755
200407,test,0.03705145783735118
200408,test,0.01685615568692482
200409,test,0.04663871063395868
200410,test,-0.01843816254822927
200411,test,-0.006617554627749831
200412,test,-0.05100904557811585
200501,test,0.017755182869266653
200502,test,0.005032561950358935
200503,test,-0.02156007283488199
200504,test,0.040417974754924826
200505,test,0.046836211450238294
200506,test,0.029823735327938243
200507,test,-0.06947543721119745
200508,test,0.004509558914837054
200509,test,0.007468076411519498
200510,test,0.02893882077842732
200511,test,-0.028072613817918236
200512,test,0.009812124494347593
200601,test,-0.005031721248313365
200602,test,0.004328689939838179
200603,test,0.03135242434961728
200604,test,-0.0022073801946612542
200605,test,0.05309507016810904
200606,test,0.005845019710338963
200607,test,-0.019716107295021136
200608,test,0.021914716872037148
200609,test,0.015853479945015257
200610,test,-0.02489018833928608
200611,test,0.02699155765958878
200612,test,-0.0040069274441137896
200701,test,0.027404154281793252
200702,test,-0.0005637617916323774
200703,test,0.015729905344993737
200704,test,0.021703159399765644
200705,test,0.030575581609698917
200706,test,-0.00032468410780637456
200707,test,0.01979615261150912
200708,test,-0.013080292474495811
200709,test,0.020300851015980476
200710,test,-0.019878621221549056
200711,test,0.03167386384505341
200712,test,0.0030026203258751234
200801,test,-0.06519629141806424
200802,test,0.0007468251976425495
200803,test,0.019876233346334548
200804,test,-0.03604692678800506
200805,test,-0.048907205566548234
200806,test,0.08435175845252418
200807,test,0.020259203819128734
200808,test,-0.015617754463108893
200809,test,0.11991373529477564
200810,test,0.23049554059193877
200811,test,0.14393297472223918
200812,test,0.04486883932440384
200901,test,0.0020995462099147296
200902,test,0.1070954597795106
200903,test,-0.12813604058223887
200904,test,-0.26119348481487364
200905,test,-0.10159440823079645
200906,test,-0.021025598698375888
200907,test,-0.10578988147341162
200908,test,-0.06815621882299092
200909,test,-0.0925036702153547
200910,test,-0.03279266865913867
200911,test,0.037071986391850074
200912,test,-0.06759265890325455
201001,test,-0.022797387526792515
201002,test,0.042128375080936226
201003,test,-0.049082253166993356
201004,test,0.02707345059238102
201005,test,-0.078249381990506
201006,test,-0.06811215223060106
201007,test,0.07032194008155705
201008,test,-0.02439499132706855
201009,test,0.12311396469476014
201010,test,0.04077512540820652
201011,test,0.022468307467747403
201012,test,0.07429395116009356
201101,test,0.014633073546954728
201102,test,-0.05652632531132343
201103,test,0.02550287914775006
201104,test,0.02343215321057406
201105,test,0.004997919857794531
201106,test,-0.01653723569002871
201107,test,0.026290699963807965
201108,test,-0.07826450919193627
201109,test,0.05345527565659912
201110,test,0.1289939823334732
201111,test,-0.009223121604029655
201112,test,0.014099533038641275
201201,test,0.0787443697426777
201202,test,0.014736151392076416
201203,test,0.030657438374754972
201204,test,0.021624097567941022
201205,test,-0.07063778353440064
201206,test,0.03841162325240497
201207,test,-0.008179982988265333
201208,test,-0.02633834577324963
201209,test,0.003521398150427883
201210,test,0.0225695435266225
201211,test,0.015812940882001823
201212,test,0.025883668827915624
201301,test,0.06793780512967729
201302,test,0.0020539465989467274
201303,test,0.04410095253208009
201304,test,0.0001406702390040447
201305,test,0.0335889743687529
201306,test,-0.0029142383354166168
201307,test,-0.01872127536035921
201308,test,0.00741785579579714
201309,test,0.05908804792625248
201310,test,0.038597854031682796
201311,test,0.03155972998131858
201312,test,-0.026949753923960998
201401,test,-0.010787821319335176
201402,test,0.04780975396328535
201403,test,0.004900630535858656
201404,test,-0.015729707678839185
201405,test,0.005733408822343025
201406,test,0.025635498614853335
201407,test,0.029263064671493207
201408,test,-0.0016108225442214557
201409,test,-0.0407308889806216
201410,test,0.02044564216917026
201411,test,0.0037140392552972
201412,test,0.005557798789961537
