date,split,F
200508,test,-0.00046087312563886703
200509,test,-0.00010214824041923599
200510,test,0.004588386496163223
200511,test,-0.0005161518584445653
200512,test,0.0024982330902424995
200601,test,0.0024460248579837784
200602,test,-0.003136711363345668
200603,test,0.003840116617926225
200604,test,0.012858220643659162
200605,test,0.011654708526098437
200606,test,0.006357494345145503
200607,test,0.0054118226472270065
200608,test,-0.008848384613578095
200609,test,0.002834767590839386
200610,test,0.0024943982978761566
200611,test,0.00048446283452723124
200612,test,0.0025685165125007015
200701,test,0.0072720828742592995
200702,test,0.0054631402086196094
200703,test,0.008265472566186219
200704,test,0.007626516444937042
200705,test,0.006529324096472652
200706,test,-0.0003789860232741452
200707,test,-0.0027962874067228687
200708,test,-0.007502819077541545
200709,test,-0.011593419962910578
200710,test,-0.0002963254497657679
200711,test,-0.011498809560983755
200712,test,0.0036138386075459743
200801,test,0.005658858302125054
200802,test,0.005378061585650389
200803,test,0.008231123804500503
200804,test,0.002522024111782529
200805,test,-0.002605423182931836
200806,test,-0.012357791627422524
200807,test,-0.00024154681558097432
200808,test,-0.003569992385758827
200809,test,-0.01041220221064803
200810,test,-0.013516415165908631
200811,test,-0.0009643829147977304
200812,test,0.011944881396972461
200901,test,-0.022519534412392562
200902,test,-0.01071993347066138
200903,test,0.006302400820873592
200904,test,0.03787448558168732
200905,test,0.01207720226593786
200906,test,-0.0011609158847077355
200907,test,0.010842328442496456
200908,test,-0.0015711917333605836
200909,test,-0.009945080988758402
200910,test,0.003904495884501872
200911,test,0.003441884576308539
200912,test,0.0029118607361294266
201001,test,-0.0006153647998718603
201002,test,0.004242467371218299
201003,test,0.0034263433760608445
201004,test,0.007196281047523573
201005,test,-0.0035768048065146227
201006,test,-0.0061674730189564125
201007,test,0.0067247423159064
201008,test,-0.003830640056429279
201009,test,-0.004787695580111827
201010,test,-0.0008885525177109192
201011,test,0.010753124377723753
201012,test,-0.005701813774699967
201101,test,0.0014482228280641074
201102,test,-0.009307321898157025
201103,test,0.0040882307540039825
201104,test,0.0003823808704427076
201105,test,0.0010735353060876908
201106,test,0.005790263390005225
201107,test,0.0042582720601047576
201108,test,-1.0026342333966515e-05
201109,test,0.001712890111218013
201110,test,0.01626465535302326
201111,test,0.010807692060510144
201112,test,0.0032326079836186585
201201,test,0.007824304645928457
201202,test,-0.0028222807081026984
201203,test,0.002539592362619437
201204,test,-0.00011297477218474307
201205,test,0.001686357372755545
201206,test,0.00819085306346084
201207,test,0.0048541866070191024
201208,test,-0.0032885598667897766
201209,test,-0.0034726409265779645
201210,test,0.011661495447412192
201211,test,0.008070024178396876
201212,test,0.007637507856414972
201301,test,0.0001463051952578457
201302,test,0.00845440848094504
201303,test,0.00444374453461531
201304,test,-0.006786282324897735
201305,test,0.0022127119182762177
201306,test,0.00024007495564605627
201307,test,-0.001486419319902262
201308,test,-0.004057611860898905
201309,test,0.0014435793149088
201310,test,0.006849848766035129
201311,test,0.006869300791347595
201312,test,-0.00481083809116361
201401,test,-0.013942060840181016
201402,test,-0.00248887814633128
201403,test,0.012671971320213922
201404,test,0.008847323009850146
201405,test,-0.000540290565242478
201406,test,-0.003297031185509043
201407,test,0.004677702305155065
201408,test,0.008531986995572442
201409,test,-0.0014807894890745885
201410,test,0.009519800259714573
201411,test,-0.0020261928238857877
201412,test,0.006281245278426424
201501,test,0.003449916506352125
201502,test,-0.0025018661120017067
201503,test,0.008359238276655832
201504,test,-0.004387676633797157
201505,test,0.0007056933124154362
201506,test,0.0019179752613480852
201507,test,-0.0011545840438712427
201508,test,0.006678233413186675
201509,test,0.0009954936830956825
201510,test,0.00019513067252699672
201511,test,-0.0005278407599897191
201512,test,-0.005571095060719433
201601,test,3.367113939232438e-05
201602,test,0.012423553389966207
201603,test,0.011361185091043727
201604,test,-0.003083583504493651
201605,test,-0.0006494730493419173
201606,test,0.007389490268596985
201607,test,2.1788221011512492e-05
201608,test,0.0005690704098765863
201609,test,-0.002379775449894407
201610,test,0.01155994287863522
201611,test,0.02885065586397177
201612,test,0.012504404851893736
